car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price,car_age
8705,Toyota,Model B,2018,90351.0,Diesel,Automatic,1,10,12535,8
8706,VW,Model B,2022,27816.0,Petrol,Automatic,10,20,17696,4
8707,Honda,Model C,2025,9785.0,Hybrid,Automatic,8,30,23607,1
8708,Hyundai,Model C,2022,43156.0,Petrol,Automatic,3,20,15047,4
8709,Toyota,Model A,2006,226482.0,Diesel,Manual,8,10,500,20
8710,Audi,Model B,2025,0.0,Petrol,Manual,6,1,24741,1
8711,Toyota,Model A,2025,7853.0,Petrol,Automatic,2,30,35158,1
8712,Mercedes,Model B,2019,83827.0,Diesel,Automatic,7,30,9287,7
8713,Mercedes,Model B,2024,12943.0,Hybrid,Automatic,12,20,24036,2
8714,Audi,Model B,2021,64802.0,Diesel,Manual,9,30,14726,5
8715,BMW,Model C,2025,9877.0,Diesel,Manual,5,1,31597,1
8716,VW,Model C,2025,0.0,Petrol,Automatic,8,30,23211,1
8717,Toyota,Model B,2022,14926.0,Diesel,Manual,10,20,17892,4
8718,BMW,Model A,2024,29733.0,Petrol,Manual,2,10,30725,2
8719,Toyota,Model B,2025,0.0,Petrol,Automatic,7,30,25349,1
8720,Fiat,Model A,2022,38462.0,Petrol,Manual,7,30,10028,4
8721,Honda,Model C,2020,77089.0,Petrol,Automatic,5,20,9266,6
8722,Dacia,Model C,2025,0.0,Petrol,Automatic,10,30,20056,1
8723,Honda,Model B,2017,96559.0,Petrol,Automatic,8,30,9670,9
8724,Dacia,Model A,2021,34969.0,Petrol,Automatic,9,30,10830,5
8725,Audi,Model B,2025,5549.0,Petrol,Manual,8,30,31191,1
8726,Toyota,Model A,2025,8797.0,Petrol,Manual,10,30,21781,1
8727,VW,Model C,2021,39331.0,Petrol,Automatic,8,30,8718,5
8728,Dacia,Model C,2017,82169.0,Petrol,Automatic,9,1,4567,9
8729,Hyundai,Model B,2020,99394.0,Petrol,Automatic,3,20,13545,6
8730,Ford,Model B,2019,70606.0,Petrol,Automatic,11,1,9048,7
8731,BMW,Model C,2015,109744.0,Petrol,Manual,2,30,3641,11
8732,Toyota,Model B,2025,10598.0,Petrol,Automatic,5,10,26580,1
8733,BMW,Model B,2018,83238.0,Petrol,Automatic,12,30,11437,8
8734,Toyota,Model B,2021,31713.0,Petrol,Automatic,2,1,14679,5
8735,Audi,Model B,2021,55245.0,Hybrid,Automatic,11,30,20768,5
8736,Toyota,Model C,2025,0.0,Petrol,Manual,6,20,24027,1
8737,Hyundai,Model C,2021,71646.0,Diesel,Automatic,3,10,18509,5
8738,Mercedes,Model A,2007,223417.0,Petrol,Manual,10,30,500,19
8739,Toyota,Model B,2008,199846.0,Petrol,Manual,4,1,500,18
8740,Audi,Model B,2023,25640.0,Petrol,Automatic,9,30,26618,3
8741,Toyota,Model C,2023,,Petrol,Manual,10,1,15827,3
8742,Toyota,Model C,2021,15236.0,Diesel,Automatic,8,1,12688,5
8743,Audi,Model B,2021,79831.0,Petrol,Manual,10,1,13495,5
8744,Dacia,Model A,2005,250000.0,Petrol,Automatic,12,1,673,21
8745,Toyota,Model C,2022,43314.0,Petrol,Automatic,7,20,18526,4
8746,Mercedes,Model A,2022,21945.0,Petrol,Automatic,2,30,23269,4
8747,Honda,Model B,2014,129796.0,Diesel,Automatic,9,10,4630,12
8748,Mercedes,Model A,2010,187183.0,Diesel,Manual,6,1,500,16
8749,Audi,Model C,2012,143657.0,Petrol,Automatic,7,1,3712,14
8750,Toyota,Model B,2010,199401.0,Diesel,Manual,8,30,2550,16
8751,Mercedes,Model B,2023,9387.0,Petrol,Manual,9,1,22551,3
8752,VW,Model B,2016,98441.0,Petrol,Automatic,8,30,8184,10
8753,Hyundai,Model A,2018,75565.0,Diesel,Manual,3,1,5862,8
8754,Toyota,Model A,2015,131157.0,Petrol,Automatic,10,10,500,11
8755,VW,Model B,2025,,Diesel,Manual,11,30,26203,1
8756,Toyota,Model C,2025,0.0,Petrol,Manual,1,30,27663,1
8757,Mercedes,Model B,2017,112320.0,Petrol,Manual,4,30,2877,9
8758,Toyota,Model A,2020,53334.0,Diesel,Automatic,12,10,9011,6
8759,Ford,Model B,2016,91972.0,Petrol,Manual,3,1,3918,10
8760,BMW,Model C,2022,24677.0,Petrol,Automatic,3,20,24300,4
8761,VW,Model A,2001,250000.0,Petrol,Automatic,8,10,500,25
8762,VW,Model A,2024,2144.0,Petrol,Automatic,5,20,22658,2
8763,Fiat,Model B,2022,34149.0,Petrol,Automatic,9,30,13481,4
8764,Mercedes,Model B,2025,0.0,Petrol,Automatic,4,30,35432,1
8765,BMW,Model A,2015,101510.0,Petrol,Manual,6,10,3899,11
8766,BMW,Model C,2025,0.0,Hybrid,Manual,12,30,28983,1
8767,Fiat,Model B,2025,0.0,Petrol,Manual,5,30,19714,1
8768,Hyundai,Model B,2012,170338.0,Petrol,Manual,2,30,3632,14
8769,Hyundai,Model A,2021,49513.0,Petrol,Manual,10,20,11675,5
8770,Honda,Model C,2015,157240.0,Petrol,Automatic,8,1,4748,11
8771,Honda,Model A,2018,73366.0,Petrol,Manual,6,30,4782,8
8772,Toyota,Model C,2018,71117.0,Petrol,Manual,12,1,5007,8
8773,Hyundai,Model A,2023,47006.0,Petrol,Automatic,2,1,18114,3
8774,Hyundai,Model A,2021,63869.0,Petrol,Manual,7,1,10368,5
8775,Toyota,Model C,2025,5771.0,Petrol,Automatic,3,20,26039,1
8776,Toyota,Model A,2012,139294.0,Diesel,Automatic,2,20,500,14
8777,VW,Model B,2025,26174.0,Petrol,Manual,6,30,23933,1
8778,BMW,Model B,2017,94918.0,Petrol,Automatic,12,30,3010,9
8779,Fiat,Model B,2025,0.0,Petrol,Automatic,10,30,23744,1
8780,Honda,Model B,2020,77144.0,Diesel,Manual,3,30,8349,6
8781,Honda,Model C,2014,131665.0,Petrol,Manual,6,10,4422,12
8782,VW,Model A,2025,0.0,Diesel,Automatic,10,30,24991,1
8783,Ford,Model C,2020,60604.0,Hybrid,Automatic,3,10,5257,6
8784,Audi,Model B,2024,279.0,Hybrid,Manual,3,1,23389,2
8785,Dacia,Model A,2023,0.0,Petrol,Automatic,3,10,17060,3
8786,Dacia,Model A,2022,22774.0,Petrol,Automatic,8,1,14000,4
8787,Honda,Model C,2022,28083.0,Diesel,Automatic,1,1,16213,4
8788,Ford,Model C,2025,0.0,Petrol,Manual,8,1,25762,1
8789,Ford,Model C,2008,212628.0,Petrol,Manual,11,10,1937,18
8790,Honda,Model B,2024,338.0,Petrol,Automatic,10,1,25599,2
8791,Dacia,Model A,2025,7176.0,Diesel,Manual,9,1,17266,1
8792,Audi,Model C,2005,221500.0,Petrol,Manual,3,10,1440,21
8793,Mercedes,Model C,2014,145638.0,Diesel,Manual,11,10,4029,12
8794,Fiat,Model C,2025,0.0,Diesel,Manual,12,10,17774,1
8795,Audi,Model B,2021,12877.0,Petrol,Manual,3,30,17432,5
8796,VW,Model B,2021,66558.0,Petrol,Automatic,12,30,15962,5
8797,Audi,Model A,2013,131161.0,Petrol,Automatic,11,1,2145,13
8798,Dacia,Model B,2022,62353.0,Petrol,Manual,12,30,13249,4
8799,Hyundai,Model B,2012,164468.0,Petrol,Manual,4,30,3591,14
8800,Fiat,Model C,2022,47853.0,Petrol,Manual,12,1,10822,4
8801,Dacia,Model A,2025,15682.0,Diesel,Automatic,3,1,21582,1
8802,BMW,Model A,2018,85690.0,Petrol,Manual,3,10,3187,8
8803,Honda,Model C,2022,37860.0,Petrol,Manual,2,20,18883,4
8804,Ford,Model A,2025,19220.0,Petrol,Manual,6,20,24509,1
8805,Hyundai,Model C,2024,13670.0,Diesel,Automatic,1,1,19743,2
8806,Audi,Model A,2025,0.0,Petrol,Manual,5,30,30476,1
8807,Fiat,Model C,2021,56786.0,Petrol,Automatic,8,1,15689,5
8808,Audi,Model C,2025,0.0,Petrol,Manual,1,20,27208,1
8809,Fiat,Model A,2004,,Petrol,Manual,11,1,500,22
8810,Honda,Model B,2012,176106.0,Petrol,Automatic,4,1,3634,14
8811,Honda,Model C,2016,125972.0,Petrol,Manual,1,30,500,10
8812,Toyota,Model B,2021,65396.0,Petrol,Manual,5,20,11803,5
8813,Mercedes,Model C,2025,0.0,Diesel,Automatic,2,30,34008,1
8814,Toyota,Model B,2020,58399.0,Hybrid,Manual,10,1,9939,6
8815,Toyota,Model B,2024,0.0,Petrol,Automatic,5,1,21978,2
8816,Honda,Model A,2025,26220.0,Petrol,Manual,2,20,26811,1
8817,VW,Model C,2023,16724.0,Diesel,Automatic,6,30,21479,3
8818,Toyota,Model A,2020,,Petrol,Automatic,6,1,12590,6
8819,Toyota,Model C,2023,27810.0,Diesel,Manual,4,30,16525,3
8820,Fiat,Model C,2020,39893.0,Petrol,Automatic,5,30,9369,6
8821,Hyundai,Model B,2008,177829.0,Petrol,Automatic,10,30,500,18
8822,BMW,Model C,2025,83.0,Petrol,Manual,8,10,24808,1
8823,Hyundai,Model A,2012,149193.0,Petrol,Manual,3,30,500,14
8824,Dacia,Model B,2007,214658.0,Diesel,Manual,12,30,514,19
8825,Dacia,Model B,2025,15981.0,Petrol,Manual,4,10,21980,1
8826,Hyundai,Model B,2020,63374.0,Petrol,Manual,7,1,9785,6
8827,Ford,Model C,2024,23377.0,Petrol,Automatic,8,30,20244,2
8828,Audi,Model B,2020,66679.0,Petrol,Automatic,3,30,9908,6
8829,VW,Model C,2021,43254.0,Petrol,Automatic,4,10,17575,5
8830,VW,Model C,2018,68972.0,Hybrid,Automatic,7,20,8946,8
8831,Toyota,Model A,2020,63970.0,Diesel,Automatic,4,1,8849,6
8832,Audi,Model C,2021,49258.0,Diesel,Manual,4,20,12998,5
8833,Toyota,Model B,2025,13727.0,Petrol,Automatic,8,10,24708,1
8834,Ford,Model A,2022,33736.0,Petrol,Manual,10,30,11171,4
8835,Toyota,Model A,2025,0.0,Petrol,Manual,11,10,26534,1
8836,Ford,Model C,2004,248557.0,Petrol,Automatic,2,1,500,22
8837,Fiat,Model C,2022,22219.0,Diesel,Automatic,10,1,13672,4
8838,Toyota,Model C,2023,45703.0,Diesel,Manual,12,30,13760,3
8839,Dacia,Model C,2025,17094.0,Petrol,Manual,8,30,20421,1
8840,Honda,Model C,2004,233804.0,Diesel,Manual,8,20,500,22
8841,Mercedes,Model A,2023,36059.0,Petrol,Automatic,12,20,20641,3
8842,BMW,Model C,2025,0.0,Petrol,Manual,11,10,29889,1
8843,Toyota,Model C,2018,98779.0,Petrol,Manual,7,30,11178,8
8844,Audi,Model A,2025,,Petrol,Automatic,10,30,32180,1
8845,Hyundai,Model B,2001,250000.0,Diesel,Automatic,3,20,500,25
8846,VW,Model B,2025,0.0,Petrol,Manual,6,20,23672,1
8847,Fiat,Model B,2025,0.0,Diesel,Automatic,9,20,23480,1
8848,Ford,Model C,2024,19030.0,Petrol,Manual,4,30,25150,2
8849,Honda,Model A,2021,37486.0,Hybrid,Manual,6,1,13510,5
8850,Audi,Model B,2004,239400.0,Diesel,Automatic,3,20,1406,22
8851,Ford,Model B,2025,20937.0,Diesel,Manual,12,30,26044,1
8852,Ford,Model B,2022,69164.0,Petrol,Automatic,12,20,17029,4
8853,Toyota,Model C,2002,250000.0,Petrol,Automatic,6,20,500,24
8854,Dacia,Model B,2024,0.0,Petrol,Manual,3,1,13845,2
8855,Ford,Model B,2022,62452.0,Petrol,Manual,9,1,14001,4
8856,Hyundai,Model C,2012,132578.0,Petrol,Automatic,3,10,500,14
8857,Ford,Model A,2017,91432.0,Petrol,Automatic,3,20,7878,9
8858,Toyota,Model C,2006,228821.0,Petrol,Automatic,12,20,500,20
8859,VW,Model C,2023,52860.0,Petrol,Automatic,2,1,19582,3
8860,Audi,Model B,2024,25689.0,Petrol,Manual,5,10,26724,2
8861,Ford,Model A,2022,29043.0,Petrol,Manual,7,30,15915,4
8862,Toyota,Model C,2025,0.0,Diesel,Manual,2,1,24852,1
8863,Mercedes,Model A,2025,15032.0,Petrol,Automatic,1,10,30562,1
8864,Toyota,Model C,2023,15999.0,Petrol,Automatic,7,1,19294,3
8865,Toyota,Model B,2001,250000.0,Petrol,Automatic,2,30,500,25
8866,Mercedes,Model B,2024,0.0,Petrol,Automatic,4,30,29456,2
8867,Hyundai,Model C,2021,,Petrol,Manual,7,1,8363,5
8868,Honda,Model A,2023,31330.0,Petrol,Automatic,5,30,16005,3
8869,Toyota,Model C,2024,0.0,Hybrid,Automatic,9,1,22802,2
8870,Honda,Model A,2020,75474.0,Diesel,Automatic,12,20,13566,6
8871,Hyundai,Model B,2025,8321.0,Petrol,Automatic,10,20,26140,1
8872,BMW,Model A,2013,155100.0,Diesel,Automatic,12,1,500,13
8873,Honda,Model B,2024,6319.0,Hybrid,Automatic,5,1,19428,2
8874,Honda,Model B,2000,250000.0,Petrol,Automatic,4,1,500,26
8875,Fiat,Model C,2025,950.0,Hybrid,Automatic,3,1,22618,1
8876,Ford,Model B,2011,165777.0,Hybrid,Automatic,12,30,500,15
8877,Mercedes,Model A,2009,194557.0,Diesel,Automatic,5,10,2378,17
8878,Toyota,Model B,2020,78846.0,Petrol,Manual,9,10,11271,6
8879,Ford,Model C,2020,76124.0,Petrol,Automatic,9,30,7935,6
8880,BMW,Model B,2017,78272.0,Petrol,Manual,1,1,8520,9
8881,Fiat,Model A,2023,38781.0,Hybrid,Automatic,11,30,17806,3
8882,BMW,Model A,2021,65867.0,Petrol,Automatic,7,30,16884,5
8883,BMW,Model A,2003,250000.0,Diesel,Automatic,3,30,1165,23
8884,BMW,Model A,2020,67626.0,Petrol,Automatic,12,30,10387,6
8885,VW,Model B,2025,7410.0,Petrol,Automatic,10,1,24028,1
8886,Honda,Model C,2024,0.0,Hybrid,Automatic,8,1,22523,2
8887,Mercedes,Model A,2025,0.0,Diesel,Automatic,12,1,24772,1
8888,Fiat,Model C,2024,23262.0,Petrol,Manual,10,1,17838,2
8889,Audi,Model C,2020,52562.0,Hybrid,Automatic,2,30,10843,6
8890,Toyota,Model C,2009,206632.0,Diesel,Automatic,12,1,500,17
8891,Mercedes,Model B,2019,91574.0,Hybrid,Manual,8,1,13305,7
8892,Fiat,Model B,2025,17155.0,Petrol,Automatic,4,1,22350,1
8893,Hyundai,Model A,2025,29697.0,Hybrid,Automatic,11,30,23340,1
8894,VW,Model A,2022,34639.0,Diesel,Automatic,1,20,17321,4
8895,BMW,Model C,2000,,Hybrid,Automatic,9,20,500,26
8896,Honda,Model C,2014,136809.0,Petrol,Automatic,2,10,3314,12
8897,Ford,Model B,2020,59094.0,Petrol,Manual,2,20,5383,6
8898,Toyota,Model B,2023,32132.0,Diesel,Manual,5,10,16290,3
8899,Toyota,Model A,2007,190331.0,Petrol,Automatic,5,1,3382,19
8900,Fiat,Model B,2025,3073.0,Diesel,Automatic,8,10,21077,1
8901,BMW,Model B,2020,39338.0,Hybrid,Automatic,8,10,17164,6
8902,Ford,Model A,2025,0.0,Diesel,Automatic,9,20,28402,1
8903,Toyota,Model C,2025,10993.0,Petrol,Manual,3,20,24168,1
8904,VW,Model C,2025,0.0,Petrol,Automatic,11,1,23465,1
8905,Mercedes,Model C,2023,34464.0,Petrol,Automatic,11,30,23158,3
8906,Audi,Model B,2024,8688.0,Petrol,Automatic,3,20,25965,2
8907,Ford,Model C,2024,28596.0,Petrol,Manual,6,10,20843,2
8908,Dacia,Model A,2024,2524.0,Petrol,Automatic,7,1,22191,2
8909,Dacia,Model A,2023,0.0,Petrol,Manual,12,20,12285,3
8910,Audi,Model C,2025,3380.0,Diesel,Manual,12,30,21022,1
8911,Mercedes,Model A,2025,0.0,Petrol,Automatic,1,10,30557,1
8912,Ford,Model C,2025,0.0,Petrol,Automatic,12,20,25138,1
8913,Toyota,Model B,2025,0.0,Petrol,Automatic,1,1,29208,1
8914,Hyundai,Model B,2017,80884.0,Petrol,Automatic,7,30,4634,9
8915,Honda,Model C,2008,195824.0,Petrol,Manual,4,10,500,18
8916,Honda,Model C,2022,20368.0,Petrol,Manual,5,20,17000,4
8917,Ford,Model B,2022,14910.0,Petrol,Automatic,8,30,16249,4
8918,Mercedes,Model A,2025,23127.0,Petrol,Automatic,8,1,34999,1
8919,VW,Model B,2021,37827.0,Hybrid,Manual,3,20,5200,5
8920,Honda,Model B,2023,0.0,Petrol,Manual,12,1,20298,3
8921,Hyundai,Model A,2022,30586.0,Hybrid,Manual,1,30,9619,4
8922,Mercedes,Model A,2003,247129.0,Diesel,Automatic,5,30,500,23
8923,Toyota,Model B,2023,10725.0,Diesel,Automatic,11,30,16382,3
8924,Dacia,Model A,2025,10655.0,Petrol,Automatic,11,30,19594,1
8925,Ford,Model B,2015,113277.0,Petrol,Automatic,10,30,5904,11
8926,Fiat,Model A,2023,6711.0,Diesel,Manual,5,30,12364,3
8927,VW,Model A,2023,30693.0,Petrol,Automatic,9,1,17773,3
8928,Fiat,Model B,2015,137249.0,Petrol,Manual,10,30,3671,11
8929,Toyota,Model B,2012,164053.0,Petrol,Manual,8,1,3910,14
8930,BMW,Model A,2025,0.0,Petrol,Automatic,9,1,30525,1
8931,Hyundai,Model B,2021,31275.0,Petrol,Manual,7,30,16133,5
8932,Hyundai,Model C,2017,96711.0,Hybrid,Automatic,1,10,7080,9
8933,Ford,Model B,2015,116335.0,Petrol,Automatic,4,30,6318,11
8934,Ford,Model A,2024,7090.0,Petrol,Manual,9,20,21299,2
8935,Fiat,Model B,2023,9258.0,Petrol,Manual,4,30,18718,3
8936,Mercedes,Model C,2024,0.0,Petrol,Manual,6,1,25430,2
8937,Ford,Model A,2008,234116.0,Petrol,Manual,7,10,500,18
8938,BMW,Model C,2025,406.0,Petrol,Manual,9,30,25399,1
8939,Mercedes,Model A,2021,57631.0,Petrol,Automatic,4,1,16266,5
8940,Honda,Model B,2020,60093.0,Petrol,Manual,8,1,7279,6
8941,Hyundai,Model C,2022,36695.0,Petrol,Automatic,8,10,11751,4
8942,VW,Model A,2021,,Petrol,Automatic,11,10,16170,5
8943,Dacia,Model A,2025,0.0,Petrol,Manual,7,20,15646,1
8944,BMW,Model B,2025,0.0,Diesel,Manual,4,30,27861,1
8945,Toyota,Model C,2020,65793.0,Petrol,Automatic,7,20,12054,6
8946,Mercedes,Model B,2025,2817.0,Petrol,Automatic,2,10,31766,1
8947,BMW,Model B,2025,14074.0,Diesel,Manual,8,1,25298,1
8948,Audi,Model B,2025,11030.0,Petrol,Automatic,12,30,30420,1
8949,Audi,Model A,2018,71872.0,Petrol,Manual,7,20,10257,8
8950,Toyota,Model C,2023,40988.0,Diesel,Manual,4,1,17828,3
8951,Mercedes,Model B,2019,83475.0,Petrol,Manual,6,1,13620,7
8952,Honda,Model B,2025,10362.0,Diesel,Automatic,12,20,25049,1
8953,Fiat,Model B,2000,250000.0,Petrol,Automatic,11,10,500,26
8954,VW,Model C,2023,54659.0,Diesel,Automatic,11,30,14930,3
8955,Hyundai,Model B,2020,70348.0,Petrol,Manual,8,1,10171,6
8956,Hyundai,Model C,2020,68477.0,Diesel,Automatic,5,30,10342,6
8957,Toyota,Model C,2024,28224.0,Diesel,Manual,2,10,18239,2
8958,VW,Model A,2025,0.0,Petrol,Manual,12,20,24477,1
8959,Hyundai,Model A,2023,15452.0,Petrol,Automatic,3,30,17735,3
8960,Audi,Model A,2025,10101.0,Petrol,Manual,4,1,28381,1
8961,Fiat,Model C,2018,71152.0,Petrol,Automatic,10,1,8488,8
8962,Honda,Model C,2022,44891.0,Petrol,Automatic,5,10,19683,4
8963,BMW,Model A,2021,50352.0,Petrol,Automatic,8,1,13139,5
8964,Ford,Model B,2001,250000.0,Hybrid,Automatic,10,30,500,25
8965,VW,Model C,2023,24387.0,Diesel,Manual,7,1,15016,3
8966,Ford,Model B,2024,31576.0,Petrol,Manual,7,1,18941,2
8967,Audi,Model B,2023,25235.0,Diesel,Automatic,1,10,29482,3
8968,Honda,Model B,2025,1298.0,Petrol,Manual,7,20,23111,1
8969,Toyota,Model C,2023,28934.0,Petrol,Manual,6,30,19807,3
8970,Dacia,Model A,2006,234887.0,Petrol,Automatic,12,1,2370,20
8971,Hyundai,Model C,2011,163037.0,Hybrid,Manual,6,1,500,15
8972,Hyundai,Model C,2023,29253.0,Petrol,Automatic,8,20,18269,3
8973,Mercedes,Model A,2019,56263.0,Petrol,Manual,10,30,6830,7
8974,Toyota,Model A,2007,204013.0,Petrol,Manual,6,1,4384,19
8975,Toyota,Model C,2021,37932.0,Petrol,Automatic,4,1,7649,5
8976,Honda,Model C,2023,31046.0,Petrol,Automatic,12,1,18231,3
8977,BMW,Model B,2020,62403.0,Diesel,Manual,12,30,8735,6
8978,Ford,Model C,2025,0.0,Petrol,Manual,12,30,19130,1
8979,Toyota,Model B,2024,22361.0,Petrol,Automatic,4,1,25661,2
8980,Ford,Model A,2020,65682.0,Diesel,Automatic,4,30,10121,6
8981,BMW,Model C,2025,0.0,Petrol,Automatic,12,10,26668,1
8982,Toyota,Model A,2024,0.0,Diesel,Automatic,2,1,23012,2
8983,Hyundai,Model B,2024,0.0,Diesel,Automatic,9,1,15658,2
8984,Honda,Model B,2023,1997.0,Diesel,Automatic,4,10,18930,3
8985,Hyundai,Model B,2001,250000.0,Diesel,Automatic,10,1,500,25
8986,VW,Model A,2024,0.0,Diesel,Automatic,11,30,27137,2
8987,Fiat,Model A,2020,52570.0,Petrol,Manual,6,30,5218,6
8988,BMW,Model B,2025,0.0,Hybrid,Automatic,2,10,29773,1
8989,Audi,Model A,2025,15659.0,Petrol,Automatic,10,1,31080,1
8990,Honda,Model B,2023,37931.0,Hybrid,Automatic,1,1,18412,3
8991,Dacia,Model B,2018,83179.0,Petrol,Manual,1,20,9505,8
8992,VW,Model C,2016,126982.0,Petrol,Automatic,11,20,6061,10
8993,Honda,Model A,2020,29814.0,Diesel,Automatic,11,20,13976,6
8994,Mercedes,Model B,2022,64158.0,Petrol,Manual,8,1,12283,4
8995,Honda,Model A,2019,24716.0,Petrol,Manual,9,1,10673,7
8996,Honda,Model A,2022,37542.0,Petrol,Manual,12,1,15694,4
8997,Hyundai,Model B,2015,106629.0,Petrol,Automatic,1,1,4534,11
8998,Toyota,Model B,2025,0.0,Petrol,Automatic,3,20,30496,1
8999,Toyota,Model B,2010,189140.0,Petrol,Automatic,10,20,642,16
9000,BMW,Model B,2025,9481.0,Petrol,Automatic,4,30,32319,1
9001,BMW,Model A,2025,10025.0,Diesel,Automatic,3,1,31679,1
9002,Honda,Model C,2022,25072.0,Diesel,Automatic,6,30,16829,4
9003,Toyota,Model C,2025,0.0,Petrol,Automatic,10,10,28599,1
9004,Ford,Model A,2021,50928.0,Hybrid,Manual,3,30,10217,5
9005,VW,Model B,2024,23547.0,Petrol,Manual,6,30,19391,2
9006,BMW,Model C,2020,60047.0,Petrol,Automatic,7,1,15626,6
9007,Honda,Model C,2020,82222.0,Hybrid,Manual,3,20,10678,6
9008,Fiat,Model B,2023,24497.0,Petrol,Manual,6,30,16442,3
9009,Honda,Model C,2022,35989.0,Hybrid,Automatic,11,20,19762,4
9010,Honda,Model A,2023,34058.0,Petrol,Automatic,10,10,24962,3
9011,Honda,Model A,2019,90288.0,Diesel,Automatic,7,20,6607,7
9012,Toyota,Model A,2020,39761.0,Petrol,Manual,2,1,8322,6
9013,Mercedes,Model B,2008,187229.0,Diesel,Automatic,1,1,500,18
9014,Mercedes,Model A,2005,235301.0,Petrol,Automatic,1,1,500,21
9015,Mercedes,Model B,2018,131384.0,Petrol,Automatic,10,30,6296,8
9016,Hyundai,Model A,2007,212077.0,Petrol,Manual,9,30,500,19
9017,Audi,Model C,2010,178173.0,Petrol,Automatic,10,1,500,16
9018,Dacia,Model A,2025,9275.0,Petrol,Automatic,4,30,22588,1
9019,Hyundai,Model A,2003,250000.0,Hybrid,Automatic,2,10,500,23
9020,VW,Model A,2024,4364.0,Diesel,Automatic,9,1,22350,2
9021,VW,Model A,2019,89465.0,Diesel,Automatic,12,30,11405,7
9022,BMW,Model A,2025,0.0,Diesel,Automatic,6,30,33753,1
9023,Ford,Model B,2022,24508.0,Diesel,Automatic,10,1,18102,4
9024,Dacia,Model B,2020,77437.0,Diesel,Automatic,10,1,4223,6
9025,BMW,Model C,2022,36164.0,Hybrid,Automatic,11,30,17905,4
9026,Toyota,Model B,2021,29063.0,Hybrid,Automatic,1,20,18346,5
9027,BMW,Model A,2023,4161.0,Petrol,Automatic,12,10,23431,3
9028,Ford,Model B,2011,155835.0,Petrol,Automatic,11,10,2350,15
9029,Mercedes,Model A,2025,31.0,Petrol,Automatic,11,1,28556,1
9030,Honda,Model A,2021,55010.0,Petrol,Automatic,12,1,14822,5
9031,VW,Model A,2020,55064.0,Petrol,Automatic,8,1,12061,6
9032,Mercedes,Model C,2025,5774.0,Diesel,Manual,2,1,29227,1
9033,Hyundai,Model B,2020,53444.0,Petrol,Manual,11,20,3540,6
9034,BMW,Model A,2025,18358.0,Petrol,Automatic,2,30,34265,1
9035,Mercedes,Model B,2021,86277.0,Hybrid,Automatic,10,20,15325,5
9036,Toyota,Model A,2025,0.0,Petrol,Manual,6,30,20546,1
9037,Hyundai,Model A,2010,187198.0,Petrol,Automatic,1,30,500,16
9038,Fiat,Model B,2025,5976.0,Petrol,Manual,6,30,24666,1
9039,Audi,Model A,2025,2080.0,Petrol,Manual,10,20,27689,1
9040,BMW,Model C,2017,105798.0,Petrol,Manual,2,10,6549,9
9041,Hyundai,Model B,2014,139182.0,Petrol,Automatic,1,10,4806,12
9042,Ford,Model C,2020,52934.0,Petrol,Automatic,6,10,11025,6
9043,Mercedes,Model A,2025,19748.0,Diesel,Automatic,1,1,27727,1
9044,Ford,Model A,2018,87024.0,Diesel,Automatic,12,30,7043,8
9045,Fiat,Model C,2021,42227.0,Petrol,Automatic,11,1,15509,5
9046,BMW,Model A,2003,250000.0,Hybrid,Automatic,8,20,500,23
9047,BMW,Model B,2021,46256.0,Petrol,Automatic,1,1,12840,5
9048,Audi,Model B,2023,27824.0,Petrol,Manual,8,30,19441,3
9049,VW,Model C,2025,2631.0,Petrol,Automatic,9,30,22743,1
9050,Mercedes,Model B,2022,34051.0,Diesel,Manual,8,20,18315,4
9051,Hyundai,Model A,2025,6729.0,Petrol,Manual,12,1,24301,1
9052,Hyundai,Model B,2023,11325.0,Petrol,Automatic,11,10,20145,3
9053,Ford,Model C,2004,250000.0,Petrol,Automatic,5,30,500,22
9054,Mercedes,Model C,2020,33624.0,Diesel,Manual,9,30,19413,6
9055,Dacia,Model A,2023,4528.0,Petrol,Automatic,6,20,20457,3
9056,Honda,Model C,2025,27385.0,Hybrid,Manual,12,1,24054,1
9057,Honda,Model B,2025,0.0,Petrol,Manual,8,30,28336,1
9058,Dacia,Model A,2017,66600.0,Petrol,Automatic,8,1,5447,9
9059,Fiat,Model B,2017,77528.0,Petrol,Manual,7,20,500,9
9060,Honda,Model A,2016,134100.0,Petrol,Automatic,5,10,5426,10
9061,Toyota,Model A,2025,0.0,Petrol,Manual,2,30,20695,1
9062,BMW,Model A,2025,0.0,Petrol,Automatic,4,30,28377,1
9063,Fiat,Model A,2025,0.0,Petrol,Automatic,5,30,15797,1
9064,Hyundai,Model B,2021,43888.0,Petrol,Automatic,2,10,12647,5
9065,Toyota,Model A,2022,29459.0,Petrol,Manual,11,10,17026,4
9066,Hyundai,Model A,2022,28788.0,Petrol,Manual,1,20,12321,4
9067,Hyundai,Model A,2018,111842.0,Petrol,Manual,12,1,7438,8
9068,Audi,Model B,2022,18013.0,Petrol,Automatic,2,20,24277,4
9069,Ford,Model C,2003,250000.0,Petrol,Automatic,1,10,500,23
9070,Audi,Model C,2013,149079.0,Diesel,Automatic,12,30,1705,13
9071,Hyundai,Model C,2025,0.0,Petrol,Manual,12,30,19592,1
